"departamento","codigo_departamento","municipio","codigo_municipio","poblacion","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2020-06-01","2020-06-02","2020-06-03","2020-06-04","2020-06-05","2020-06-06","2020-06-07","2020-06-08","2020-06-09","2020-06-10","2020-06-11","2020-06-12","2020-06-13","2020-06-14","2020-06-15","2020-06-16","2020-06-17","2020-06-18","2020-06-19","2020-06-20","2020-06-21","2020-06-22","2020-06-23","2020-06-24","2020-06-25","2020-06-26","2020-06-27","2020-06-28","2020-06-29","2020-06-30","2020-07-01","2020-07-02","2020-07-03","2020-07-04","2020-07-05","2020-07-06","2020-07-07","2020-07-08","2020-07-09","2020-07-10","2020-07-11","2020-07-12","2020-07-13","2020-07-14","2020-07-15","2020-07-16","2020-07-17","2020-07-18","2020-07-19","2020-07-20","2020-07-21","2020-07-22","2020-07-23","2020-07-24","2020-07-25","2020-07-26","2020-07-27","2020-07-28","2020-07-29","2020-07-30","2020-07-31","2020-08-01","2020-08-02","2020-08-03","2020-08-04","2020-08-05","2020-08-06","2020-08-07","2020-08-08","2020-08-09","2020-08-10","2020-08-11","2020-08-12","2020-08-13","2020-08-14","2020-08-15","2020-08-16","2020-08-17","2020-08-18","2020-08-19","2020-08-20","2020-08-21","2020-08-22","2020-08-23","2020-08-24","2020-08-25","2020-08-26","2020-08-27","2020-08-28","2020-08-29","2020-08-30","2020-08-31","2020-09-01","2020-09-02","2020-09-03","2020-09-04","2020-09-05","2020-09-06","2020-09-07","2020-09-08","2020-09-09","2020-09-10","2020-09-11","2020-09-12","2020-09-13","2020-09-14","2020-09-15","2020-09-16","2020-09-17","2020-09-18","2020-09-19","2020-09-20","2020-09-21","2020-09-22","2020-09-23","2020-09-24","2020-09-25","2020-09-26","2020-09-27","2020-09-28","2020-09-29","2020-09-30","2020-10-01","2020-10-02","2020-10-03","2020-10-04","2020-10-05","2020-10-06","2020-10-07","2020-10-08","2020-10-09","2020-10-10","2020-10-11","2020-10-12","2020-10-13"
"BAJA VERAPAZ","15","SALAMA","1501","70066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,5,1,0,2,0,9,3,5,5,8,1,3,8,17,6,0,12,2,4,9,5,7,3,6,0,0,2,5,3,1,6,0,0,3,8,6,2,35,3,10,2,2,5,9,2,0,0,4,2,4,7,4,5,1,2,3,0,6,4,1,1,5,3,2,4,8,0,2,6,5,4,3,3,0,0,2,9,10,7,3,1,3,5,13,7,10,4,3,1,6,8,7,7,15,5,1,26,19,7,11,6,1,4,21,22,18,22,10,4,2,34,41,27,16,14,6,1,24,13,12,11,20,0,1,21,6,8,14,30,0,0,6,4,11,4,11,0,0,5,2,24,8,9,0,0,7,13,19,16,27,2,1,18,18,17,14,20,5,1,22,18,11,18,10,2,3,19,11
"CHIMALTENANGO","04","TECPAN GUATEMALA","0406","108893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,2,3,0,0,1,0,2,2,1,3,4,0,3,2,1,0,1,3,2,4,2,3,0,1,0,2,4,6,0,5,1,1,0,3,1,1,0,4,4,0,3,3,3,0,2,6,0,11,4,1,3,2,5,3,11,7,0,0,2,0,14,12,1,1,2,0,3,4,7,10,0,2,0,3,3,2,1,1,0,4,6,4,4,5,1,0,0,8,6,3,1,2,0,9,9,2,1,5,0,3,13,6,2,8,6,1,4,4,16,7,3,8,2,6,10,20,29,3,7,3,5,9,4,8,3,13,3,1,4,4,5,4,5,1,0,5,6,5,3,6,6,1,8,0,12,6,9,5,3,2,0,2,4,4,2,0,6,0
"EL PROGRESO","02","SAN ANTONIO LA PAZ","0208","22012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,2,2,2,0,0,0,0,0,6,1,3,0,0,0,25,2,30,57,72,0,0,30,0,2,1,9,0,1,0,3,11,9,5,7,0,1,3,7,0,17,0,1,4,5,15,1,31,1,0,0,1,9,1,40,0,0,1,20,11,1,14,20,0,2,2,3,3,8,1,0,0,9,3,0,0,2,0,3,6,0,1,4,0,2,3,2,3,3,3,0,1,1,1,9,1,3,0,1,3,6,2,6,4,0,0,9,5,3,17,58,0,0,11,15,48,16,0,1,0,12,7,9,29,17,1,1,17,1,1,2,0,0,1,1,1,2,2,4,1,0,3,4,3,6,18,1,0,2,5,1,8,3,1,0,0,1
"ESCUINTLA","05","TIQUISATE","0506","62895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,3,0,0,7,0,1,0,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,1,0,2,0,0,1,0,2,0,1,1,0,0,0,3,1,2,1,0,0,2,2,3,1,3,0,3,1,2,7,7,1,1,4,1,1,2,11,1,1,0,3,3,1,3,2,2,1,2,5,6,1,4,2,3,7,3,5,9,5,3,1,1,6,0,0,0,3,1,14,3,2,1,4,2,0,10,3,1,2,4,0,1,2,3,13,3,2,4,1,1,3,5,3,3,0,2,2,2,13,2,0,0,0,4,9,13,3,1,0,3,3,1,0,3,5,1,1,2,2,2,4,2,0,0,3,1
"GUATEMALA","01","AMATITLAN","0114","147604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,1,1,1,3,1,7,1,0,14,3,1,2,0,0,0,6,0,6,1,2,2,3,3,5,2,1,8,2,2,0,2,4,7,13,4,4,9,24,16,4,23,2,3,15,13,19,17,4,1,3,8,4,6,12,13,23,8,18,27,24,16,19,15,10,19,61,33,26,36,32,3,58,73,58,89,103,23,9,22,80,80,79,46,36,5,60,49,76,94,68,43,13,50,66,63,52,69,23,6,45,59,42,40,33,15,2,60,47,59,33,27,30,7,41,39,29,38,24,19,15,34,28,43,25,31,11,10,46,29,17,21,28,12,8,33,19,32,26,21,11,3,35,22,14,30,15,9,2,34,26,25,13,54,14,4,13,8,11,21,24,9,11,27,33,23,29,24,13,2,49,44,49,21,32,12,8,29,30,12,20,25,6,4,12,7
"GUATEMALA","01","FRAIJANES","0113","61664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,3,0,2,0,3,1,0,1,0,0,3,1,0,2,2,1,2,7,82,6,13,6,2,15,5,11,10,42,2,7,17,8,2,6,9,15,1,8,81,9,17,9,12,3,13,15,7,11,41,12,5,18,39,41,48,45,52,10,25,74,47,49,59,40,12,40,35,35,29,43,22,7,30,41,41,57,23,29,6,25,47,24,30,77,21,4,33,43,36,20,37,23,13,31,23,35,28,35,40,11,23,32,22,29,29,17,11,30,14,36,19,16,10,7,21,18,29,23,22,12,3,24,13,26,28,19,23,19,39,25,26,18,24,16,7,29,11,19,38,36,35,23,45,49,24,54,32,15,18,23,22,67,38,38,21,13,45,24,35,19,14,36,10,11,2
"GUATEMALA","01","SAN JOSE PINULA","0103","87912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,2,2,0,1,3,2,8,4,4,2,3,2,3,2,4,5,8,17,3,5,8,13,10,8,2,14,23,24,13,29,14,0,4,5,6,5,35,20,13,7,55,25,45,33,7,9,33,30,28,33,30,18,3,28,33,50,55,48,51,10,12,42,58,40,50,34,6,29,32,43,40,28,32,4,48,37,73,67,43,20,4,55,44,51,31,51,28,3,63,52,63,37,38,24,13,32,31,45,38,41,33,13,41,38,33,33,39,18,11,50,31,39,26,29,20,6,51,32,16,28,23,12,14,37,21,31,25,12,19,15,56,19,26,25,31,20,16,32,15,28,36,40,30,24,43,57,35,47,34,22,17,34,30,38,36,38,28,11,36,33,22,33,41,31,17,14,9
"GUATEMALA","01","SAN JUAN SACATEPEQUEZ","0110","276836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,1,0,2,2,2,4,1,3,1,5,3,4,8,4,19,18,6,2,1,0,2,3,1,10,1,10,3,7,11,11,38,6,5,3,16,22,9,21,21,2,3,19,16,8,21,30,13,7,29,33,43,11,34,11,4,26,18,21,13,27,27,6,22,22,31,36,42,42,10,30,49,33,35,26,23,6,41,29,54,41,35,32,8,38,29,34,39,22,17,8,27,37,45,27,48,18,2,41,34,30,26,14,15,10,18,35,24,18,16,22,8,30,30,24,25,22,10,6,23,26,22,33,18,5,7,33,27,16,38,27,17,6,19,24,29,25,19,11,4,26,17,26,23,14,10,6,23,7,24,30,13,13,3,36,42,36,22,22,26,6,42,25,43,22,28,18,6,34,38,48,39,23,12,11,26,8
"GUATEMALA","01","SAN MIGUEL PETAPA","0117","145417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,2,1,0,2,1,0,0,2,0,1,4,2,4,6,11,1,2,2,1,4,13,6,2,4,8,11,26,8,10,5,5,25,16,110,62,55,8,11,24,17,9,20,8,3,7,22,14,10,22,15,15,10,25,26,25,32,29,28,13,44,46,44,59,54,54,8,53,81,58,74,101,70,13,37,84,96,83,82,102,12,85,73,85,76,103,67,10,112,86,78,132,83,41,12,88,92,87,75,88,64,12,74,86,66,68,76,55,13,69,70,49,48,78,43,13,65,57,64,48,61,36,21,46,51,41,47,34,15,11,34,32,33,26,40,14,11,39,36,36,62,37,22,6,47,29,34,44,28,28,15,46,19,38,38,41,30,24,46,54,70,46,39,32,17,36,36,55,32,50,26,17,38,41,41,31,46,26,17,15,6
"GUATEMALA","01","SAN PEDRO SACATEPEQUEZ","0109","54623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,2,1,0,1,1,1,1,25,4,22,17,13,2,19,8,8,14,5,2,0,17,13,17,6,4,10,3,11,21,4,2,16,4,2,21,5,3,1,5,3,4,5,4,6,3,7,10,0,2,7,6,9,13,3,0,19,1,5,2,3,5,0,3,3,5,12,10,4,1,9,6,12,5,6,0,0,6,4,8,7,12,5,5,8,4,5,4,7,4,2,5,4,7,4,4,1,2,5,8,3,5,5,0,0,4,1,1,1,1,4,1,2,2,5,3,5,0,3,13,5,4,3,0,6,1,3,0,2,4,5,0,3,5,3,5,6,2,2,2,3,11,4,6,3,3,0,6,0,8,0,6,4,0,9,5
"GUATEMALA","01","SANTA CATARINA PINULA","0102","86150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,9,7,2,4,4,1,0,11,0,0,4,1,0,2,7,9,7,10,27,13,18,15,15,17,10,9,6,28,130,47,23,13,12,0,20,55,15,16,14,19,4,22,12,28,29,16,14,12,35,22,27,35,31,49,21,71,32,68,53,70,71,15,42,65,60,67,83,44,10,56,57,52,57,49,42,7,61,64,56,56,71,29,21,74,55,74,79,63,53,8,82,77,77,74,58,45,10,84,68,60,52,29,43,8,51,34,41,55,33,16,20,54,41,42,47,39,37,17,49,60,54,31,44,49,5,33,26,22,38,23,20,13,35,41,55,57,27,25,9,43,25,49,35,40,43,19,70,63,77,76,56,53,20,51,63,59,47,68,59,17,49,44,54,67,56,43,11,27,14
"GUATEMALA","01","VILLA NUEVA","0115","464528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,2,2,2,2,1,2,3,2,9,0,3,10,2,2,2,9,4,4,6,7,15,7,12,6,3,9,13,18,41,15,15,5,24,28,40,36,14,16,13,37,47,89,105,63,31,26,72,76,64,56,37,18,15,69,49,40,54,85,75,46,90,131,103,111,133,91,70,158,149,151,167,149,182,48,215,233,231,305,336,229,56,143,288,280,297,317,228,38,254,232,266,217,217,167,35,252,230,268,260,208,151,30,235,237,194,202,224,123,22,240,208,212,190,184,108,45,217,134,141,126,137,98,47,171,158,162,137,131,68,38,141,110,98,92,110,64,28,122,89,72,92,102,38,24,110,98,86,67,93,32,27,102,98,75,112,86,44,29,98,32,105,56,125,57,42,155,134,148,135,108,80,46,118,87,128,99,89,67,28,116,109,118,93,119,67,33,45,34
"IZABAL","18","EL ESTOR","1803","81385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,1,3,2,4,2,0,2,7,5,0,4,0,0,2,2,3,1,0,2,2,3,4,2,1,0,0,0,0,9,3,5,0,2,6,2,12,6,16,25,23,0,32,32,21,35,115,1,1,11,13,6,16,10,5,3,4,13,11,18,7,5,1,8,4,2,22,8,3,1,9,3,10,11,2,3,9,11,12,7,2,8,2,3,21,31,104,16,14,8,0,13,3,13,11,16,3,3,10,23,5,13,12,1,3,8,21,10,8,9,3,1,12,14,7,11,21,4,5,8,3
"IZABAL","18","MORALES","1804","106156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0,1,16,0,3,9,0,1,3,0,1,4,1,0,0,0,0,4,1,8,3,1,0,4,0,0,2,2,1,1,0,4,4,6,4,4,2,10,1,2,2,8,2,2,4,3,3,4,5,1,1,0,5,2,4,11,14,21,13,8,13,12,11,12,1,20,10,13,25,10,6,4,17,20,19,8,41,12,2,22,21,38,21,12,15,7,52,27,35,24,35,11,4,53,29,35,48,34,11,10,39,28,27,32,34,17,11,46,28,32,43,36,15,8,29,25,30,27,25,20,4,35,18,26,20,23,18,7,36,7,28,26,15,9,9,16,24,17,16,17,6,5,15,14,32,20,29,13,10,28,18,95,31,31,13,14,13,6
"JUTIAPA","22","JUTIAPA","2201","163665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,1,0,1,1,13,4,9,2,0,2,0,3,6,4,3,5,3,0,2,1,6,3,10,5,1,1,5,4,3,9,5,3,4,6,4,3,3,9,1,9,6,12,1,9,17,1,29,23,7,30,11,8,6,8,10,8,10,6,2,3,6,3,5,15,14,6,4,4,19,9,13,10,4,2,15,17,8,11,16,9,5,25,28,11,14,20,10,3,16,11,28,13,28,21,2,31,19,37,14,8,3,2,23,18,20,12,18,19,4,24,18,13,13,5,11,1,38,23,16,28,27,5,3,23,28,6,14,13,2,1,6,13,13,15,9,2,1,19,20,15,18,11,5,9,25,3,18,26,16,17,6,46,35,27,35,24,4,3,17,20,29,36,25,10,4,25,18,20,10,18,8,2,15,59
"PETEN","17","FLORES","1701","43067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,5,0,2,2,20,1,3,9,3,2,0,1,1,0,18,0,1,2,0,0,1,4,0,1,1,13,3,3,8,4,1,6,2,0,0,1,5,0,2,0,0,2,2,0,0,1,1,1,0,4,4,2,16,2,1,0,8,4,1,1,7,1,1,19,3,2,3,5,4,2,1,13,5,12,1,8,1,26,17,19,12,17,2,2,9,19,22,20,19,7,8,17,17,19,18,28,13,5,22,16,17,18,31,8,5,33,23,7,15,27,13,4,22,29,13,15,10,7,9,15,17,16,10,21,3,9,12,9,12,15,13,13,3,16,17,15,17,22,10,2,16,13,19,9,10,6,0,8,11,5,11,3,8,0,5,6
"PETEN","17","LA LIBERTAD","1705","83375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,3,0,1,0,0,0,0,0,2,1,2,0,0,0,1,1,0,1,2,2,1,4,0,1,1,2,0,1,6,1,1,5,2,2,0,1,0,3,2,0,0,0,3,0,0,0,2,0,0,0,1,1,1,1,0,0,0,2,2,3,8,7,2,2,11,21,4,7,6,0,16,8,8,8,22,6,1,2,18,10,7,14,5,1,12,5,16,15,5,4,1,10,6,7,15,8,2,3,9,5,4,7,12,6,2,7,13,19,21,4,2,5,25,12,21,6,13,4,1,23,15,7,8,4,5,4,13,0
"PETEN","17","POPTUN","1712","66883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,7,3,0,2,0,0,5,1,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,20,0,2,0,1,3,0,1,2,1,3,5,2,2,0,1,3,6,0,3,2,2,4,6,4,2,0,0,10,5,2,4,3,0,0,11,5,5,5,8,2,1,8,2,2,6,3,1,1,11,8,4,5,6,2,4,12,10,8,11,10,5,0,10,3,12,3,4,1,0,9,2,6,6,2,3,2,20,8,9,6,3,1,0,9,3,4,10,12,0,1,10,15,9,16,7,3,1,8,9,4,5,5,1,2,8,0,6,2,4,4,1,6,3,7,11,10,10,1,12,13,4,11,6,1,2,9,10,2,4,7,3,2,8,3
"PETEN","17","SAN BENITO","1703","52439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,4,2,2,2,0,1,0,1,2,0,1,11,8,6,23,1,2,1,1,0,0,3,0,3,1,0,1,1,4,1,1,0,26,32,10,15,15,4,16,1,4,0,6,2,1,3,1,2,1,7,2,3,6,2,0,1,3,7,5,11,2,5,1,6,4,6,7,6,6,5,7,7,13,8,10,4,4,12,12,9,9,12,2,1,26,13,20,10,18,11,0,15,11,14,18,17,16,6,36,26,25,26,22,11,12,49,33,30,60,37,14,6,48,46,26,34,36,12,9,27,26,27,23,14,13,7,18,14,24,23,24,15,11,24,24,28,22,44,19,11,30,32,23,35,26,10,8,20,8,14,8,14,5,0,19,7,15,9,11,1,1,4,10
"QUETZALTENANGO","09","LA ESPERANZA","0923","24199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,3,0,2,0,2,1,1,17,0,0,0,4,0,1,5,6,3,1,1,2,0,3,4,0,8,0,0,1,1,5,3,4,1,10,10,3,2,2,5,10,10,1,2,3,5,8,4,3,0,7,1,1,5,1,5,3,7,6,0,7,3,9,11,4,7,3,10,7,8,8,0,11,3,6,11,6,7,5,1,1,14,12,13,2,8,1,1,9,6,5,15,7,6,5,10,14,3,12,9,8,4,10,8,15,6,6,5,0,9,11,16,5,9,2,2,5,0,13,12,8,4,4,12,30,6,7,6,1,0,5,5,6,10,4,2,6,10,2,2,6,4,2,1,1,0
"QUETZALTENANGO","09","QUETZALTENANGO","0901","196867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,1,1,4,1,3,0,6,1,1,14,0,1,1,3,3,3,5,14,12,2,14,47,15,17,7,88,5,18,28,8,15,7,9,5,36,30,21,13,13,15,15,60,33,58,90,60,37,24,36,32,19,28,27,44,62,64,37,177,110,83,69,50,105,113,79,72,69,83,55,114,113,128,103,121,63,57,104,109,96,110,100,82,51,121,110,106,95,101,91,36,123,131,74,121,86,130,78,151,116,153,127,108,88,58,131,119,136,103,134,91,74,184,125,158,106,135,48,46,169,115,118,108,157,101,58,176,148,133,136,100,67,45,113,93,107,125,128,78,67,152,60,111,105,139,57,49,120,82,107,148,84,93,63,96,95,73,73,98,48,63,103,50,59,61,38,27,22,46,14
"SACATEPEQUEZ","03","CIUDAD VIEJA","0312","40083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,7,0,0,11,15,14,17,4,1,0,3,1,2,0,2,3,0,2,7,1,3,2,7,4,0,2,0,11,6,20,29,11,7,9,13,6,7,13,0,5,9,5,5,5,5,3,7,18,7,8,21,11,4,19,15,15,7,12,11,2,41,18,18,10,9,8,13,22,13,7,12,9,8,4,10,19,15,5,11,6,7,11,8,10,6,9,4,5,9,6,9,9,12,4,4,12,5,6,9,6,3,8,8,6,11,5,5,4,3,11,9,13,13,3,3,5,9,7,2,14,30,36,3,8,5,18,9,23,18,4,27,21,6,8,10,11,5,10,5,5,15,16,8,7,19,15,12,16,16,15,3,16,0
"SACATEPEQUEZ","03","JOCOTENANGO","0302","23160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,10,1,2,3,2,3,1,2,3,2,4,2,0,0,2,0,2,1,0,1,0,0,1,3,4,11,6,10,11,9,5,15,6,12,16,8,14,12,27,17,15,6,7,9,20,9,19,22,11,3,15,15,14,14,19,6,4,23,15,17,10,14,1,7,20,12,11,11,4,7,6,13,15,8,8,20,6,3,7,12,17,3,18,5,5,15,12,12,9,4,3,2,5,11,9,11,14,6,7,10,12,16,7,16,5,6,6,19,10,8,6,7,4,16,23,12,9,13,10,9,13,4,33,15,161,14,14,48,17,4,8,14,8,6,12,13,21,8,21,25,11,13,30,41,31,11,11,1,14,2
